iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
22000,0.00000,1.66667,0.00000,1.66667,0.328704,0.597222,0.569444,0.550926,0.560185,0.574074,0.592593,0.578704,0.564815,0.652778,0.620370,0.527778,0.634259,0.555556,0.574074,0.634259,0.587963,0.601852,0.592593,0.550926,0.587963,0.606481,0.537037,0.574074,0.550926,0.634259,0.555556,0.625000,0.615741,0.564815,0.620370,0.504630,0.583333,0.587963,0.592593,0.532407,0.569444,0.592593,0.541667,0.620370,0.101852,1.66667,0.00000,1.66667,0.00000,0.00000
23000,0.00000,1.66667,0.00000,1.66667,0.342593,0.564815,0.671296,0.518519,0.583333,0.597222,0.574074,0.523148,0.629630,0.592593,0.615741,0.513889,0.592593,0.601852,0.550926,0.597222,0.601852,0.638889,0.629630,0.638889,0.555556,0.523148,0.518519,0.615741,0.509259,0.601852,0.597222,0.518519,0.583333,0.634259,0.574074,0.555556,0.578704,0.606481,0.564815,0.601852,0.518519,0.611111,0.481481,0.708333,0.111111,1.66667,0.00000,1.66667,0.00000,0.00000
24000,0.00000,1.66667,0.00000,1.66667,0.379630,0.583333,0.569444,0.601852,0.569444,0.574074,0.611111,0.532407,0.550926,0.592593,0.583333,0.527778,0.527778,0.634259,0.574074,0.601852,0.601852,0.583333,0.629630,0.587963,0.601852,0.611111,0.587963,0.574074,0.550926,0.574074,0.574074,0.592593,0.587963,0.583333,0.611111,0.555556,0.587963,0.574074,0.555556,0.555556,0.648148,0.472222,0.537037,0.717593,0.0787037,1.66667,0.00000,1.66667,0.00000,0.00000
25000,0.00000,1.66667,0.00000,1.66667,0.337963,0.601852,0.495370,0.638889,0.500000,0.532407,0.578704,0.541667,0.518519,0.587963,0.680556,0.583333,0.657407,0.518519,0.643519,0.601852,0.606481,0.583333,0.564815,0.638889,0.560185,0.592593,0.601852,0.592593,0.537037,0.625000,0.597222,0.546296,0.592593,0.560185,0.574074,0.648148,0.490741,0.606481,0.615741,0.643519,0.532407,0.546296,0.560185,0.615741,0.0972222,1.66667,0.00000,1.66667,0.00000,0.00000
26000,0.00000,1.66667,0.00000,1.66667,0.375000,0.606481,0.472222,0.648148,0.583333,0.532407,0.546296,0.620370,0.504630,0.611111,0.606481,0.555556,0.555556,0.560185,0.560185,0.597222,0.597222,0.620370,0.587963,0.643519,0.560185,0.532407,0.592593,0.574074,0.629630,0.532407,0.620370,0.583333,0.550926,0.592593,0.560185,0.643519,0.625000,0.560185,0.597222,0.574074,0.583333,0.564815,0.550926,0.620370,0.115741,1.66667,0.00000,1.66667,0.00000,0.00000
27000,0.00000,1.66667,0.00000,1.66667,0.361111,0.615741,0.509259,0.569444,0.592593,0.564815,0.578704,0.615741,0.569444,0.550926,0.564815,0.597222,0.537037,0.550926,0.569444,0.560185,0.625000,0.597222,0.606481,0.583333,0.597222,0.541667,0.652778,0.550926,0.587963,0.652778,0.587963,0.601852,0.546296,0.569444,0.597222,0.587963,0.615741,0.560185,0.578704,0.527778,0.583333,0.615741,0.532407,0.638889,0.101852,1.66667,0.00000,1.66667,0.00000,0.00000
28000,0.00000,1.66667,0.00000,1.66667,0.361111,0.560185,0.648148,0.490741,0.601852,0.574074,0.569444,0.550926,0.592593,0.611111,0.509259,0.546296,0.629630,0.606481,0.606481,0.490741,0.634259,0.555556,0.615741,0.611111,0.652778,0.615741,0.629630,0.583333,0.523148,0.592593,0.620370,0.578704,0.574074,0.587963,0.597222,0.587963,0.555556,0.500000,0.560185,0.583333,0.518519,0.606481,0.597222,0.643519,0.0740741,1.66667,0.00000,1.66667,0.00000,0.00000
29000,0.00000,1.66667,0.00000,1.66667,0.398148,0.541667,0.587963,0.550926,0.578704,0.625000,0.592593,0.648148,0.532407,0.578704,0.597222,0.523148,0.606481,0.597222,0.592593,0.537037,0.606481,0.555556,0.597222,0.513889,0.606481,0.560185,0.583333,0.597222,0.606481,0.657407,0.574074,0.587963,0.601852,0.523148,0.527778,0.574074,0.634259,0.541667,0.597222,0.569444,0.564815,0.597222,0.518519,0.657407,0.106481,1.66667,0.00000,1.66667,0.00000,0.00000
30000,0.00000,1.66667,0.00000,1.66667,0.407407,0.518519,0.597222,0.555556,0.574074,0.555556,0.587963,0.486111,0.638889,0.606481,0.555556,0.574074,0.620370,0.518519,0.643519,0.564815,0.569444,0.606481,0.592593,0.560185,0.689815,0.587963,0.578704,0.615741,0.541667,0.620370,0.601852,0.513889,0.615741,0.578704,0.611111,0.541667,0.592593,0.546296,0.527778,0.569444,0.652778,0.513889,0.564815,0.662037,0.0879630,1.66667,0.00000,1.66667,0.00000,0.00000
31000,0.00000,1.66667,0.00000,1.66667,0.282407,0.625000,0.634259,0.537037,0.537037,0.620370,0.513889,0.583333,0.523148,0.601852,0.550926,0.583333,0.583333,0.662037,0.504630,0.671296,0.523148,0.629630,0.509259,0.578704,0.592593,0.652778,0.592593,0.662037,0.527778,0.620370,0.601852,0.587963,0.578704,0.527778,0.643519,0.592593,0.564815,0.597222,0.550926,0.560185,0.546296,0.537037,0.560185,0.699074,0.0972222,1.66667,0.00000,1.66667,0.00000,0.00000
32000,0.00000,1.66667,0.00000,1.66667,0.393519,0.546296,0.578704,0.541667,0.472222,0.625000,0.495370,0.611111,0.560185,0.564815,0.592593,0.583333,0.550926,0.555556,0.620370,0.606481,0.518519,0.666667,0.592593,0.523148,0.634259,0.578704,0.583333,0.541667,0.611111,0.634259,0.648148,0.578704,0.629630,0.583333,0.597222,0.625000,0.560185,0.634259,0.601852,0.537037,0.574074,0.606481,0.472222,0.615741,0.101852,1.66667,0.00000,1.66667,0.00000,0.00000
33000,0.00000,1.66667,0.00000,1.66667,0.314815,0.537037,0.550926,0.495370,0.597222,0.569444,0.597222,0.546296,0.541667,0.587963,0.578704,0.578704,0.611111,0.606481,0.620370,0.629630,0.550926,0.569444,0.597222,0.597222,0.625000,0.509259,0.643519,0.587963,0.555556,0.629630,0.597222,0.569444,0.560185,0.592593,0.606481,0.643519,0.601852,0.537037,0.601852,0.490741,0.643519,0.555556,0.500000,0.712963,0.106481,1.66667,0.00000,1.66667,0.00000,0.00000
34000,0.00000,1.66667,0.00000,1.66667,0.370370,0.587963,0.560185,0.555556,0.537037,0.532407,0.587963,0.611111,0.555556,0.597222,0.546296,0.574074,0.555556,0.587963,0.583333,0.592593,0.555556,0.652778,0.527778,0.606481,0.601852,0.629630,0.509259,0.634259,0.680556,0.564815,0.597222,0.625000,0.587963,0.550926,0.592593,0.583333,0.703704,0.495370,0.611111,0.490741,0.555556,0.583333,0.523148,0.652778,0.0972222,1.66667,0.00000,1.66667,0.00000,0.00000
35000,0.00000,1.66667,0.00000,1.66667,0.337963,0.574074,0.578704,0.592593,0.574074,0.574074,0.513889,0.620370,0.583333,0.569444,0.578704,0.569444,0.541667,0.615741,0.583333,0.578704,0.527778,0.634259,0.615741,0.601852,0.606481,0.574074,0.620370,0.597222,0.587963,0.592593,0.587963,0.578704,0.537037,0.629630,0.597222,0.606481,0.564815,0.574074,0.578704,0.611111,0.546296,0.509259,0.583333,0.629630,0.0694444,1.66667,0.00000,1.66667,0.00000,0.00000
36000,0.00000,1.66667,0.00000,1.66667,0.324074,0.583333,0.555556,0.546296,0.583333,0.555556,0.569444,0.620370,0.541667,0.587963,0.583333,0.555556,0.625000,0.574074,0.620370,0.601852,0.564815,0.564815,0.638889,0.597222,0.601852,0.592593,0.597222,0.601852,0.574074,0.555556,0.643519,0.583333,0.569444,0.597222,0.574074,0.541667,0.574074,0.555556,0.578704,0.518519,0.583333,0.574074,0.546296,0.634259,0.157407,1.66667,0.00000,1.66667,0.00000,0.00000
37000,0.00000,1.66667,0.00000,1.66667,0.351852,0.606481,0.555556,0.513889,0.587963,0.527778,0.569444,0.564815,0.527778,0.574074,0.532407,0.662037,0.532407,0.569444,0.666667,0.583333,0.601852,0.685185,0.532407,0.564815,0.634259,0.532407,0.606481,0.597222,0.620370,0.615741,0.569444,0.574074,0.601852,0.620370,0.634259,0.569444,0.648148,0.546296,0.550926,0.527778,0.564815,0.513889,0.523148,0.694444,0.0925926,1.66667,0.00000,1.66667,0.00000,0.00000
38000,0.00000,1.66667,0.00000,1.66667,0.333333,0.662037,0.513889,0.513889,0.550926,0.611111,0.550926,0.546296,0.601852,0.513889,0.555556,0.513889,0.625000,0.643519,0.532407,0.597222,0.578704,0.638889,0.675926,0.500000,0.574074,0.592593,0.564815,0.638889,0.629630,0.550926,0.587963,0.574074,0.629630,0.611111,0.564815,0.634259,0.587963,0.583333,0.578704,0.615741,0.560185,0.546296,0.490741,0.712963,0.0601852,1.66667,0.00000,1.66667,0.00000,0.00000
39000,0.00000,1.66667,0.00000,1.66667,0.379630,0.513889,0.574074,0.527778,0.564815,0.537037,0.546296,0.583333,0.513889,0.537037,0.574074,0.546296,0.662037,0.611111,0.564815,0.625000,0.592593,0.634259,0.625000,0.611111,0.597222,0.625000,0.606481,0.583333,0.569444,0.625000,0.555556,0.504630,0.583333,0.629630,0.587963,0.643519,0.574074,0.578704,0.527778,0.629630,0.513889,0.587963,0.541667,0.657407,0.101852,1.66667,0.00000,1.66667,0.00000,0.00000
40000,0.00000,1.66667,0.00000,1.66667,0.314815,0.569444,0.560185,0.569444,0.550926,0.555556,0.574074,0.546296,0.541667,0.666667,0.555556,0.569444,0.592593,0.615741,0.611111,0.560185,0.611111,0.555556,0.587963,0.652778,0.578704,0.629630,0.615741,0.578704,0.550926,0.662037,0.541667,0.643519,0.592593,0.574074,0.555556,0.592593,0.625000,0.546296,0.546296,0.546296,0.560185,0.560185,0.532407,0.657407,0.0972222,1.66667,0.00000,1.66667,0.00000,0.00000
41000,0.00000,1.66667,0.00000,1.66667,0.333333,0.620370,0.601852,0.523148,0.601852,0.583333,0.578704,0.564815,0.606481,0.574074,0.527778,0.601852,0.550926,0.597222,0.611111,0.611111,0.601852,0.578704,0.592593,0.634259,0.569444,0.611111,0.574074,0.546296,0.666667,0.578704,0.523148,0.587963,0.578704,0.555556,0.620370,0.495370,0.564815,0.634259,0.518519,0.620370,0.523148,0.574074,0.513889,0.685185,0.111111,1.66667,0.00000,1.66667,0.00000,0.00000
